Distance_km,Clean_dB,Noisy_dB
9.113455672783640438e+00,-2.222691134556728176e+00,-2.376287081356588171e+00
9.114455722786139802e+00,-2.222891144557228138e+00,-1.645459555852695210e+00
9.115455772788639166e+00,-2.223091154557728100e+00,-1.974208102403784748e+00
9.116455822791140307e+00,-2.223291164558228061e+00,-1.075180974139458456e+00
9.117455872793639671e+00,-2.223491174558728023e+00,5.090199173068573613e-01
9.118455922796140811e+00,-2.223691184559228429e+00,-4.257790555583856218e+00
9.119455972798640175e+00,-2.223891194559727946e+00,-2.867196006874388914e+00
9.120456022801141316e+00,-2.224091204560228352e+00,-2.694793794841720658e+00
9.121456072803640680e+00,-2.224291214560728314e+00,-3.160703390673129665e-01
9.122456122806140044e+00,-2.224491224561228275e+00,-3.510368400047834125e+00
9.123456172808641185e+00,-2.224691234561728237e+00,-1.540883301724575105e+00
9.124456222811140549e+00,-2.224891244562228199e+00,-2.745803482914376814e-01
9.125456272813641689e+00,-2.225091254562728604e+00,-1.490570091071810932e+00
9.126456322816141054e+00,-2.225291264563228122e+00,-1.641114535247086614e+00
9.127456372818642194e+00,-2.225491274563728528e+00,-3.178919572570754859e+00
9.128456422821141558e+00,-2.225691284564228489e+00,-2.235213143660622404e+00
9.129456472823640922e+00,-2.225891294564728451e+00,-1.585013389293153274e+00
9.130456522826142063e+00,-2.226091304565228413e+00,-3.322363853197271566e-01
9.131456572828641427e+00,-2.226291314565728374e+00,2.830625853831026939e-01
9.132456622831142568e+00,-2.226491324566228780e+00,-1.606905314240010485e+00
9.133456672833641932e+00,-2.226691334566728298e+00,-4.167340025317168184e+00
9.134456722836143072e+00,-2.226891344567228703e+00,-1.375495145124266960e+00
9.135456772838642436e+00,-2.227091354567728665e+00,-8.104522009313509523e-01
9.136456822841141800e+00,-2.227291364568228627e+00,-1.754100128057690000e+00
9.137456872843642941e+00,-2.227491374568728588e+00,-3.442721214456252454e+00
9.138456922846142305e+00,-2.227691384569228550e+00,-2.497642854903629583e+00
9.139456972848643446e+00,-2.227891394569728956e+00,-9.267233018471783268e-01
9.140457022851142810e+00,-2.228091404570228473e+00,-8.142616729250742313e-01
9.141457072853642174e+00,-2.228291414570728435e+00,-1.971414566957242709e+00
9.142457122856143314e+00,-2.228491424571228841e+00,-2.841567393535151975e+00
9.143457172858642679e+00,-2.228691434571728802e+00,-2.524124484783027533e+00
9.144457222861143819e+00,-2.228891444572228764e+00,-8.758448923364658967e-01
9.145457272863643183e+00,-2.229091454572728725e+00,-1.503455349489077886e+00
9.146457322866144324e+00,-2.229291464573229131e+00,-5.507777219601376339e-01
9.147457372868643688e+00,-2.229491474573728649e+00,-1.997620617046216518e+00
9.148457422871143052e+00,-2.229691484574228610e+00,-1.714701060424282719e+00
9.149457472873644193e+00,-2.229891494574729016e+00,-4.971259544838078526e+00
9.150457522876143557e+00,-2.230091504575228978e+00,-4.714426376092730742e-01
9.151457572878644697e+00,-2.230291514575728939e+00,1.305883074223326556e-01
9.152457622881144061e+00,-2.230491524576228901e+00,-3.950428236071822363e-01
9.153457672883645202e+00,-2.230691534576729307e+00,-2.775849625204232396e+00
9.154457722886144566e+00,-2.230891544577228824e+00,-2.497967094382626208e+00
9.155457772888643930e+00,-2.231091554577728786e+00,-1.524055890273708247e+00
9.156457822891145071e+00,-2.231291564578229192e+00,-4.699812199604185836e-01
9.157457872893644435e+00,-2.231491574578729153e+00,-2.440951300036903748e-01
9.158457922896145575e+00,-2.231691584579229115e+00,-2.662069708787133226e+00
9.159457972898644940e+00,-2.231891594579729077e+00,-1.112528608174261135e+00
9.160458022901146080e+00,-2.232091604580229482e+00,-1.242414095466407797e+00
9.161458072903645444e+00,-2.232291614580729000e+00,-2.509828893852128040e+00
9.162458122906144808e+00,-2.232491624581228962e+00,-3.202376322515924745e+00
9.163458172908645949e+00,-2.232691634581729367e+00,-2.587141786301534019e+00
9.164458222911145313e+00,-2.232891644582229329e+00,-2.835483735590376586e+00
9.165458272913646454e+00,-2.233091654582729291e+00,-3.239858623361393519e+00
9.166458322916145818e+00,-2.233291664583229252e+00,-4.125007699131420402e+00
9.167458372918646958e+00,-2.233491674583729658e+00,-4.239091045097388211e+00
9.168458422921146322e+00,-2.233691684584229176e+00,-2.290648946242140216e+00
9.169458472923645687e+00,-2.233891694584729137e+00,-2.597382158078411329e+00
9.170458522926146827e+00,-2.234091704585229543e+00,-2.330446677831434332e+00
9.171458572928646191e+00,-2.234291714585729505e+00,-2.981774543717057746e+00
9.172458622931147332e+00,-2.234491724586229466e+00,-2.942091710218341483e+00
9.173458672933646696e+00,-2.234691734586729428e+00,-1.868433376452863559e+00
9.174458722936147836e+00,-2.234891744587229834e+00,-4.750362909279283841e+00
9.175458772938647201e+00,-2.235091754587729351e+00,-2.443928340818522504e-01
9.176458822941146565e+00,-2.235291764588229313e+00,-4.844035664642392547e+00
9.177458872943647705e+00,-2.235491774588729719e+00,-3.589306055735552725e+00
9.178458922946147069e+00,-2.235691784589229680e+00,-1.151580550075608667e+00
9.179458972948648210e+00,-2.235891794589729642e+00,-1.576757551373681787e+00
9.180459022951147574e+00,-2.236091804590229604e+00,-8.157451597121280207e-01
9.181459072953648715e+00,-2.236291814590730009e+00,-2.636286396990153325e+00
9.182459122956148079e+00,-2.236491824591229527e+00,-1.804654727922891944e+00
9.183459172958647443e+00,-2.236691834591729489e+00,-2.325277537877665335e+00
9.184459222961148583e+00,-2.236891844592229894e+00,-4.050455063267918376e+00
9.185459272963647948e+00,-2.237091854592729856e+00,-1.069871656576434571e+00
9.186459322966149088e+00,-2.237291864593229818e+00,-1.545774936111108389e+00
9.187459372968648452e+00,-2.237491874593729779e+00,-2.796705990341634696e+00
9.188459422971149593e+00,-2.237691884594230185e+00,-1.851906717922209511e+00
9.189459472973648957e+00,-2.237891894594729703e+00,-5.042445113285313418e+00
9.190459522976148321e+00,-2.238091904595229664e+00,-2.816799226808923251e+00
9.191459572978649462e+00,-2.238291914595730070e+00,-1.018259371041783323e+00
9.192459622981148826e+00,-2.238491924596230032e+00,-4.011567006204222352e+00
9.193459672983649966e+00,-2.238691934596729993e+00,-3.999311311544740732e+00
9.194459722986149330e+00,-2.238891944597229955e+00,-6.789885696740239895e-01
9.195459772988650471e+00,-2.239091954597730361e+00,-3.391175010260334410e+00
9.196459822991149835e+00,-2.239291964598229878e+00,-4.500302711108161269e+00
9.197459872993649199e+00,-2.239491974598729840e+00,-1.149166313290282737e+00
9.198459922996150340e+00,-2.239691984599230246e+00,-2.771797345903933341e+00
9.199459972998649704e+00,-2.239891994599730207e+00,-3.082626254164671842e+00
9.200460023001150844e+00,-2.240092004600230169e+00,-8.750120459939849660e-01
9.201460073003650209e+00,-2.240292014600730131e+00,-2.601908462838621983e+00
9.202460123006151349e+00,-2.240492024601230536e+00,-2.199401665417809681e+00
9.203460173008650713e+00,-2.240692034601730054e+00,-2.203486072984311317e+00
9.204460223011150077e+00,-2.240892044602230015e+00,-3.139626656225266821e+00
9.205460273013651218e+00,-2.241092054602730421e+00,-1.625773721286584372e+00
9.206460323016150582e+00,-2.241292064603230383e+00,-8.667363896159198111e-01
9.207460373018651723e+00,-2.241492074603730345e+00,-2.651161553069705690e+00
9.208460423021151087e+00,-2.241692084604230306e+00,-2.694907090256321691e+00
9.209460473023652227e+00,-2.241892094604730712e+00,-2.561216872606879580e+00
9.210460523026151591e+00,-2.242092104605230229e+00,-3.671362059820739709e+00
9.211460573028650956e+00,-2.242292114605730191e+00,-3.244237843750210626e+00
9.212460623031152096e+00,-2.242492124606230597e+00,-3.913756386766738871e+00
9.213460673033651460e+00,-2.242692134606730558e+00,-9.791657070144434982e-01
9.214460723036152601e+00,-2.242892144607230520e+00,-2.319844288981220082e+00
9.215460773038651965e+00,-2.243092154607730482e+00,-2.773153589601141000e+00
9.216460823041153105e+00,-2.243292164608230888e+00,-3.755232947957958700e+00
9.217460873043652470e+00,-2.243492174608730405e+00,-1.325413807951607348e+00
9.218460923046151834e+00,-2.243692184609230367e+00,-4.804434400932610316e+00
9.219460973048652974e+00,-2.243892194609730772e+00,-1.577753319564607892e+01
9.220461023051152338e+00,-2.244092204610230734e+00,-1.471110602103488318e+00
9.221461073053653479e+00,-2.244292214610730696e+00,-2.581704624166195394e+00
9.222461123056152843e+00,-2.244492224611230657e+00,2.411806913894177784e-01
9.223461173058653984e+00,-2.244692234611731063e+00,-3.022998040172650835e-01
9.224461223061153348e+00,-2.244892244612230581e+00,-1.974655299107258566e+00
9.225461273063652712e+00,-2.245092254612730542e+00,-1.284384340844622496e+00
9.226461323066153852e+00,-2.245292264613230948e+00,-3.095462272069544163e+00
9.227461373068653216e+00,-2.245492274613730910e+00,-2.207559608475794466e+00
9.228461423071154357e+00,-2.245692284614230871e+00,-2.651259283664043842e+00
9.229461473073653721e+00,-2.245892294614730833e+00,-2.386092235245161230e+00
9.230461523076154862e+00,-2.246092304615231239e+00,-1.616209632556359965e+00
9.231461573078654226e+00,-2.246292314615730756e+00,-3.204443676318620593e+00
9.232461623081153590e+00,-2.246492324616230718e+00,-2.854930233510011295e+00
9.233461673083654730e+00,-2.246692334616731124e+00,-3.588872605981225927e+00
9.234461723086154095e+00,-2.246892344617231085e+00,-1.458957671616468499e+00
9.235461773088655235e+00,-2.247092354617731047e+00,-1.504676708196073243e+00
9.236461823091154599e+00,-2.247292364618231009e+00,-8.802483577793245306e-01
9.237461873093655740e+00,-2.247492374618731414e+00,-8.794992992678354327e+00
9.238461923096155104e+00,-2.247692384619230932e+00,-1.348153480999648934e+00
9.239461973098654468e+00,-2.247892394619730894e+00,-1.790547545035512389e+00
9.240462023101155609e+00,-2.248092404620231299e+00,-2.294425326666443166e+00
9.241462073103654973e+00,-2.248292414620731261e+00,-2.425193991962219187e+00
9.242462123106156113e+00,-2.248492424621231223e+00,-3.038584617010113842e+00
9.243462173108655477e+00,-2.248692434621731184e+00,-4.061446367955602321e-01
9.244462223111156618e+00,-2.248892444622231590e+00,-3.555721528854278279e+00
9.245462273113655982e+00,-2.249092454622731108e+00,-3.312699133415448305e+00
9.246462323116155346e+00,-2.249292464623231069e+00,-6.106268672454230328e-01
9.247462373118656487e+00,-2.249492474623731475e+00,-5.151820202199766108e+00
9.248462423121155851e+00,-2.249692484624231437e+00,-1.867141194520963499e+00
9.249462473123656991e+00,-2.249892494624731398e+00,-1.407084361979791032e+00
9.250462523126156356e+00,-2.250092504625231360e+00,-9.231795617506856066e-01
9.251462573128657496e+00,-2.250292514625731766e+00,-1.057917501262580773e+00
9.252462623131156860e+00,-2.250492524626231283e+00,-1.836825427816641598e+00
9.253462673133656224e+00,-2.250692534626731245e+00,-1.258364314051512611e+00
9.254462723136157365e+00,-2.250892544627231651e+00,-2.029036775139916760e+00
9.255462773138656729e+00,-2.251092554627731612e+00,-1.919965541371467577e+00
9.256462823141157870e+00,-2.251292564628231574e+00,-3.708724647440214461e+00
9.257462873143657234e+00,-2.251492574628731536e+00,-2.369333301650917267e+00
9.258462923146158374e+00,-2.251692584629231941e+00,-8.202599343122280118e+00
9.259462973148657738e+00,-2.251892594629731459e+00,-1.239632841936715968e+00
9.260463023151157103e+00,-2.252092604630231421e+00,-3.577211239580316171e+00
9.261463073153658243e+00,-2.252292614630731826e+00,5.687756774418522010e-01
9.262463123156157607e+00,-2.252492624631231788e+00,-1.736844461449049914e+00
9.263463173158658748e+00,-2.252692634631731750e+00,-4.129635851718557404e+00
9.264463223161158112e+00,-2.252892644632231711e+00,-1.824850433199444177e+00
9.265463273163659252e+00,-2.253092654632732117e+00,-2.229741586276358767e+00
9.266463323166158617e+00,-2.253292664633231634e+00,-6.393314720601026124e+00
9.267463373168657981e+00,-2.253492674633731596e+00,-1.298032729918771944e+00
9.268463423171159121e+00,-2.253692684634232002e+00,-3.838206871240902318e-01
9.269463473173658485e+00,-2.253892694634731964e+00,-8.938274079671838512e-01
9.270463523176159626e+00,-2.254092704635231925e+00,-9.601976283999940520e+00
9.271463573178658990e+00,-2.254292714635731887e+00,-7.358524191978288442e-01
9.272463623181160131e+00,-2.254492724636232293e+00,-1.025978486529092626e+00
9.273463673183659495e+00,-2.254692734636731810e+00,-2.078671440771604928e+00
9.274463723186158859e+00,-2.254892744637231772e+00,-2.507339312192391034e+00
9.275463773188659999e+00,-2.255092754637732178e+00,-2.515588612134464164e+00
9.276463823191159364e+00,-2.255292764638232139e+00,-2.294519376428582724e+00
9.277463873193660504e+00,-2.255492774638732101e+00,-2.768308860844737485e+00
9.278463923196159868e+00,-2.255692784639232062e+00,-2.035311212151345472e+00
9.279463973198661009e+00,-2.255892794639732468e+00,-2.197434163145985941e+00
9.280464023201160373e+00,-2.256092804640231986e+00,-2.904300738055130449e+00
9.281464073203659737e+00,-2.256292814640731947e+00,-2.055987069549219726e+00
9.282464123206160878e+00,-2.256492824641232353e+00,-2.086889746895459918e+00
9.283464173208660242e+00,-2.256692834641732315e+00,-4.468133002783456043e+00
9.284464223211161382e+00,-2.256892844642232276e+00,-3.488335402395933982e-01
9.285464273213660746e+00,-2.257092854642732238e+00,-1.601482715132284129e+00
9.286464323216161887e+00,-2.257292864643232644e+00,-3.131422731571480877e+00
9.287464373218661251e+00,-2.257492874643732161e+00,-2.254375198328815610e+00
9.288464423221160615e+00,-2.257692884644232123e+00,-3.928713778277145963e+00
9.289464473223661756e+00,-2.257892894644732529e+00,-1.776106026474617572e+00
9.290464523226161120e+00,-2.258092904645232490e+00,-4.533589346429553579e+00
9.291464573228662260e+00,-2.258292914645732452e+00,-1.390533038562718371e+00
9.292464623231161625e+00,-2.258492924646232414e+00,-1.615654775035716639e+00
9.293464673233662765e+00,-2.258692934646732819e+00,-2.856239284922368893e-01
9.294464723236162129e+00,-2.258892944647232337e+00,-2.391817654199911214e+00
9.295464773238661493e+00,-2.259092954647732299e+00,-2.269272862806290814e+00
9.296464823241162634e+00,-2.259292964648232704e+00,-1.191135392317346664e+00
9.297464873243661998e+00,-2.259492974648732666e+00,-6.962545422801218187e-02
9.298464923246163139e+00,-2.259692984649232628e+00,-1.124978343776108725e+00
9.299464973248662503e+00,-2.259892994649732589e+00,-1.276516975116531727e+00
9.300465023251163643e+00,-2.260093004650232995e+00,-1.751589829796240894e+00
9.301465073253663007e+00,-2.260293014650732513e+00,-3.606421494167792119e+00
9.302465123256162371e+00,-2.260493024651232474e+00,6.452919687805136473e-01
9.303465173258663512e+00,-2.260693034651732880e+00,-2.921466564951656242e+00
9.304465223261162876e+00,-2.260893044652232842e+00,-1.057164687010824000e+00
9.305465273263664017e+00,-2.261093054652732803e+00,-5.497635964036847511e+00
9.306465323266163381e+00,-2.261293064653232765e+00,-5.000000000000000000e+01
9.307465373268664521e+00,-2.261493074653733171e+00,-2.478780969656033228e+00
9.308465423271163885e+00,-2.261693084654232688e+00,-6.559221782537638656e-01
9.309465473273663250e+00,-2.261893094654732650e+00,-1.743720980833848966e+00
9.310465523276164390e+00,-2.262093104655233056e+00,-1.664138343970243961e+00
9.311465573278663754e+00,-2.262293114655733017e+00,-8.605063988089125537e-01
9.312465623281164895e+00,-2.262493124656232979e+00,-3.232928040724667884e+00
9.313465673283664259e+00,-2.262693134656732941e+00,-2.242564369870199137e+00
9.314465723286165399e+00,-2.262893144657233346e+00,-1.840956032250567809e+00
9.315465773288664764e+00,-2.263093154657732864e+00,-3.235954010480346366e+00
9.316465823291164128e+00,-2.263293164658232826e+00,-3.751509865767651775e+00
9.317465873293665268e+00,-2.263493174658733231e+00,-1.176411951537930101e+00
9.318465923296164632e+00,-2.263693184659233193e+00,-3.703680138011272049e+00
9.319465973298665773e+00,-2.263893194659733155e+00,-1.775090886278249958e+00
9.320466023301165137e+00,-2.264093204660233116e+00,-5.548139672164253078e+00
9.321466073303666278e+00,-2.264293214660733522e+00,1.098569092904036135e-02
9.322466123306165642e+00,-2.264493224661233040e+00,-4.582696827504260995e+00
9.323466173308665006e+00,-2.264693234661733001e+00,-2.902469020356847729e+00
9.324466223311166146e+00,-2.264893244662233407e+00,-5.193276268780354643e-01
9.325466273313665511e+00,-2.265093254662733369e+00,-4.081538443760257984e+00
9.326466323316166651e+00,-2.265293264663233330e+00,-2.701279850485359013e+00
9.327466373318666015e+00,-2.265493274663733292e+00,-1.396567933422063978e+00
9.328466423321167156e+00,-2.265693284664233698e+00,-4.552313395905482452e+00
9.329466473323666520e+00,-2.265893294664733215e+00,-3.197616388046734315e+00
9.330466523326165884e+00,-2.266093304665233177e+00,-1.377549070630508021e+00
9.331466573328667025e+00,-2.266293314665733583e+00,-3.271282170604200346e+00
9.332466623331166389e+00,-2.266493324666233544e+00,-6.470225111159195741e-01
9.333466673333667529e+00,-2.266693334666733506e+00,-1.776948570677904016e+00
9.334466723336166893e+00,-2.266893344667233468e+00,-8.943482258756596526e-01
9.335466773338668034e+00,-2.267093354667733873e+00,-3.133548157130775280e+00
9.336466823341167398e+00,-2.267293364668233391e+00,-4.111373705183688720e+00
9.337466873343666762e+00,-2.267493374668733352e+00,-5.899017192562453715e+00
9.338466923346167903e+00,-2.267693384669233758e+00,-6.723782337180544966e-01
9.339466973348667267e+00,-2.267893394669733720e+00,-6.628557842502127984e-02
9.340467023351168407e+00,-2.268093404670233681e+00,-1.611482603938674041e+00
9.341467073353667772e+00,-2.268293414670733643e+00,-5.840498863900427384e-01
9.342467123356168912e+00,-2.268493424671234049e+00,-2.401822766893464856e+00
9.343467173358668276e+00,-2.268693434671733566e+00,-3.101925489101486910e+00
9.344467223361167640e+00,-2.268893444672233528e+00,-2.759215385606275106e+00
9.345467273363668781e+00,-2.269093454672733934e+00,-8.303999311978225606e+00
9.346467323366168145e+00,-2.269293464673233895e+00,-7.964336566252976368e-01
9.347467373368669286e+00,-2.269493474673733857e+00,-2.929183778064797128e+00
9.348467423371168650e+00,-2.269693484674233819e+00,-2.455214673362815070e+00
9.349467473373669790e+00,-2.269893494674734225e+00,-5.914237874512563664e+00
9.350467523376169154e+00,-2.270093504675233742e+00,-8.896062857092817966e-01
9.351467573378668519e+00,-2.270293514675733704e+00,-3.608149623414988572e+00
9.352467623381169659e+00,-2.270493524676234109e+00,-4.874454777511424197e+00
9.353467673383669023e+00,-2.270693534676734071e+00,-3.910347311909585066e+00
9.354467723386170164e+00,-2.270893544677234033e+00,-1.699450584992252988e+00
9.355467773388669528e+00,-2.271093554677733994e+00,-2.458391631829941470e-01
9.356467823391170668e+00,-2.271293564678234400e+00,-1.383174688215141890e+00
9.357467873393670033e+00,-2.271493574678733918e+00,-3.767584666425765505e+00
9.358467923396169397e+00,-2.271693584679233879e+00,-6.634447651216897057e+00
9.359467973398670537e+00,-2.271893594679734285e+00,-2.203325961547944800e+00
9.360468023401169901e+00,-2.272093604680234247e+00,-2.698041402869773009e+00
9.361468073403671042e+00,-2.272293614680734208e+00,-3.256440958990738821e+00
9.362468123406170406e+00,-2.272493624681234170e+00,-1.698190891522708634e+00
9.363468173408671547e+00,-2.272693634681734576e+00,-3.717516774840623039e+00
9.364468223411170911e+00,-2.272893644682234093e+00,-1.054215842277004267e+00
9.365468273413670275e+00,-2.273093654682734055e+00,-6.068984658627236684e+00
9.366468323416171415e+00,-2.273293664683234461e+00,-1.627086106900689444e+00
9.367468373418670780e+00,-2.273493674683734422e+00,-1.316071390338085401e+01
9.368468423421171920e+00,-2.273693684684234384e+00,-2.681767900707634933e+00
9.369468473423671284e+00,-2.273893694684734346e+00,-4.187704467725476221e+00
9.370468523426172425e+00,-2.274093704685234751e+00,-2.000016262541694623e+00
9.371468573428671789e+00,-2.274293714685734269e+00,-8.936879717975712012e-01
9.372468623431171153e+00,-2.274493724686234231e+00,-3.806740320479375050e+00
9.373468673433672294e+00,-2.274693734686734636e+00,-2.161479158804161749e+00
9.374468723436171658e+00,-2.274893744687234598e+00,-3.265763637540113340e+00
9.375468773438672798e+00,-2.275093754687734560e+00,-3.121895561240863426e+00
9.376468823441172162e+00,-2.275293764688234521e+00,-5.244222621047934574e+00
9.377468873443673303e+00,-2.275493774688734927e+00,-1.478660201117283801e+00
9.378468923446172667e+00,-2.275693784689234445e+00,-2.110028436181454303e+00
9.379468973448672031e+00,-2.275893794689734406e+00,-8.906778757294466775e-01
9.380469023451173172e+00,-2.276093804690234812e+00,-3.440220910413227973e+00
9.381469073453672536e+00,-2.276293814690734774e+00,-1.543335788950518372e+00
9.382469123456173676e+00,-2.276493824691234735e+00,-4.169372306380031645e+00
9.383469173458673040e+00,-2.276693834691734697e+00,-2.106404753810939834e+00
9.384469223461174181e+00,-2.276893844692235103e+00,-1.836412193163655893e+00
9.385469273463673545e+00,-2.277093854692734620e+00,-2.827778318514186928e+00
9.386469323466172909e+00,-2.277293864693234582e+00,-4.153290667323538798e+00
9.387469373468674050e+00,-2.277493874693734988e+00,-2.075103820263729304e+00
9.388469423471173414e+00,-2.277693884694234949e+00,-1.469277475065012162e+00
9.389469473473674554e+00,-2.277893894694734911e+00,-2.235122880737021589e+00
9.390469523476173919e+00,-2.278093904695234873e+00,-2.382813881470171147e+00
9.391469573478675059e+00,-2.278293914695735278e+00,-1.063857203426512132e+00
9.392469623481174423e+00,-2.278493924696234796e+00,-1.997217428840363018e+00
9.393469673483673787e+00,-2.278693934696734757e+00,-1.479191070579345624e+00
9.394469723486174928e+00,-2.278893944697235163e+00,-2.228202525022741742e+00
9.395469773488674292e+00,-2.279093954697735125e+00,-2.534017349259647833e+00
9.396469823491175433e+00,-2.279293964698235087e+00,-3.463699551639593643e+00
9.397469873493674797e+00,-2.279493974698735048e+00,-3.202195261400410775e+00
9.398469923496175937e+00,-2.279693984699235454e+00,-1.904361960962954514e+00
9.399469973498675301e+00,-2.279893994699734971e+00,-5.825598630215807816e+00
9.400470023501174666e+00,-2.280094004700234933e+00,-4.381209551936303015e+00
9.401470073503675806e+00,-2.280294014700735339e+00,-2.371365416143109250e+00
9.402470123506175170e+00,-2.280494024701235301e+00,-1.981164711706312698e+00
9.403470173508676311e+00,-2.280694034701735262e+00,-5.719163968971993306e+00
9.404470223511175675e+00,-2.280894044702235224e+00,-1.727394599806948428e+00
9.405470273513676815e+00,-2.281094054702735630e+00,-3.479274621374239373e+00
9.406470323516176180e+00,-2.281294064703235147e+00,-7.957975740027753986e-01
9.407470373518675544e+00,-2.281494074703735109e+00,-2.736379509316743674e-01
9.408470423521176684e+00,-2.281694084704235514e+00,-2.905414541362209668e+00
9.409470473523676048e+00,-2.281894094704735476e+00,-2.916178713220589191e+00
9.410470523526177189e+00,-2.282094104705235438e+00,-9.768785219915623319e-01
9.411470573528676553e+00,-2.282294114705735399e+00,-3.820313021253205932e+00
9.412470623531177694e+00,-2.282494124706235805e+00,-2.050928707147767316e+00
9.413470673533677058e+00,-2.282694134706735323e+00,-1.801352717231741618e+00
9.414470723536176422e+00,-2.282894144707235284e+00,-2.915515948722756434e+00
9.415470773538677562e+00,-2.283094154707735690e+00,-5.017113541295473489e+00
9.416470823541176927e+00,-2.283294164708235652e+00,-3.612044581278821109e+00
9.417470873543678067e+00,-2.283494174708735613e+00,-8.594920796967478793e+00
9.418470923546177431e+00,-2.283694184709235575e+00,-1.036762337049608185e+00
9.419470973548678572e+00,-2.283894194709735981e+00,-1.280048852809292370e+00
9.420471023551177936e+00,-2.284094204710235498e+00,-1.252361712774843427e+00
9.421471073553677300e+00,-2.284294214710735460e+00,-3.746664044176877706e+00
9.422471123556178441e+00,-2.284494224711235866e+00,-1.488103705163834833e+00
9.423471173558677805e+00,-2.284694234711735827e+00,-2.783758563452840118e+00
9.424471223561178945e+00,-2.284894244712235789e+00,-2.330594702690676812e+00
9.425471273563678309e+00,-2.285094254712735751e+00,-1.621419201038852975e+01
9.426471323566179450e+00,-2.285294264713236156e+00,-4.729401256506669426e+00
9.427471373568678814e+00,-2.285494274713735674e+00,-1.536035020476467228e+00
9.428471423571178178e+00,-2.285694284714235636e+00,-4.302078816999670985e-01
9.429471473573679319e+00,-2.285894294714736041e+00,-1.300106916361775111e+00
9.430471523576178683e+00,-2.286094304715236003e+00,-2.532670729255838360e+00
9.431471573578679823e+00,-2.286294314715735965e+00,-1.164189739436048088e+00
9.432471623581179188e+00,-2.286494324716235926e+00,-1.996286285452100184e+00
9.433471673583680328e+00,-2.286694334716736332e+00,-1.092728935653628719e+00
9.434471723586179692e+00,-2.286894344717235850e+00,-9.813527530286986433e+00
9.435471773588679056e+00,-2.287094354717735811e+00,-2.231040498733763755e+00
9.436471823591180197e+00,-2.287294364718236217e+00,-2.216189511725988659e+00
9.437471873593679561e+00,-2.287494374718736179e+00,-1.195405225058818965e+00
9.438471923596180702e+00,-2.287694384719236140e+00,-7.450944737713183219e-01
9.439471973598680066e+00,-2.287894394719736102e+00,-9.254482632605826042e-01
9.440472023601181206e+00,-2.288094404720236508e+00,-1.984689160659881546e+00
9.441472073603680570e+00,-2.288294414720736025e+00,-1.105718965619574057e+00
9.442472123606179935e+00,-2.288494424721235987e+00,-4.183490805460230000e+00
9.443472173608681075e+00,-2.288694434721736393e+00,-1.960134054967357153e+00
9.444472223611180439e+00,-2.288894444722236354e+00,-7.187670639925426430e-01
9.445472273613681580e+00,-2.289094454722736316e+00,-2.907276699137874232e+00
9.446472323616180944e+00,-2.289294464723236278e+00,-3.358511739656084849e+00
9.447472373618682084e+00,-2.289494474723736683e+00,-2.426791925331813982e+00
9.448472423621181449e+00,-2.289694484724236201e+00,-2.887469176779364766e+00
9.449472473623680813e+00,-2.289894494724736163e+00,-3.229491208098294486e+00
9.450472523626181953e+00,-2.290094504725236568e+00,-4.167888653455769088e+00
9.451472573628681317e+00,-2.290294514725736530e+00,-1.183667300116318977e+01
9.452472623631182458e+00,-2.290494524726236492e+00,-1.115025168063244143e+00
9.453472673633681822e+00,-2.290694534726736453e+00,-3.979478257352857096e+00
9.454472723636182963e+00,-2.290894544727236859e+00,-2.676140246778884180e+00
9.455472773638682327e+00,-2.291094554727736377e+00,-8.891251219957578833e-01
9.456472823641181691e+00,-2.291294564728236338e+00,-7.829281365954655625e-01
9.457472873643682831e+00,-2.291494574728736744e+00,-5.107185036105281739e+00
9.458472923646182196e+00,-2.291694584729236706e+00,-1.760444263512729313e+00
9.459472973648683336e+00,-2.291894594729736667e+00,-9.922350400538559878e-01
9.460473023651182700e+00,-2.292094604730236629e+00,-8.161386789940777708e-01
9.461473073653683841e+00,-2.292294614730737035e+00,-2.376065201726171416e+00
9.462473123656183205e+00,-2.292494624731236552e+00,-3.086011692904096826e+00
9.463473173658682569e+00,-2.292694634731736514e+00,-1.469695182530189825e+00
9.464473223661183710e+00,-2.292894644732236920e+00,-9.295301374675930539e-01
9.465473273663683074e+00,-2.293094654732736881e+00,-4.707552136617557004e+00
9.466473323666184214e+00,-2.293294664733236843e+00,-5.031489483837704446e-01
9.467473373668683578e+00,-2.293494674733736804e+00,-2.614728253912693923e+00
9.468473423671184719e+00,-2.293694684734237210e+00,-1.251450814413863188e+00
9.469473473673684083e+00,-2.293894694734736728e+00,-3.648366206935189204e+00
9.470473523676183447e+00,-2.294094704735236689e+00,-1.620837682470997132e+00
9.471473573678684588e+00,-2.294294714735737095e+00,-2.302289564752698858e+00
9.472473623681183952e+00,-2.294494724736237057e+00,-1.852217100321560839e+00
9.473473673683685092e+00,-2.294694734736737018e+00,-4.148400860858727945e+00
9.474473723686184456e+00,-2.294894744737236980e+00,-1.641644356258888493e+00
9.475473773688685597e+00,-2.295094754737737386e+00,-1.688929552643679610e+00
9.476473823691184961e+00,-2.295294764738236903e+00,-2.890329612534880077e+00
9.477473873693684325e+00,-2.295494774738736865e+00,-2.370060403764592039e+00
9.478473923696185466e+00,-2.295694784739237271e+00,-2.701647020269239974e+00
9.479473973698684830e+00,-2.295894794739737232e+00,-1.800091014412317669e+00
9.480474023701185970e+00,-2.296094804740237194e+00,-1.218841109142228651e+00
